ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
20_MSC,RL,82.0,9888,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1975,Gable,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,BLQ,486.0,Unf,0.0,450.0,936.0,3,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1954.0,Unf,1.0,240.0,3,3,1,0,0,160,0,0,0,0,Mar,2006,WD ,121000
20_MSC,RL,68.0,7942,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1953,1953,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Rec,85.0,ALQ,955.0,0.0,1040.0,3,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,0,Attchd,1953.0,Fin,1.0,293.0,3,3,1,0,0,0,0,0,0,0,Jun,2007,WD ,136000
60_MSC,RL,68.87899941826643,15038,IR2,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,0,Rec,138.0,Unf,0.0,778.0,916.0,4,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1996.0,Fin,2.0,386.0,3,3,1,168,84,0,0,0,0,0,Nov,2008,WD ,173000
60_MSC,RL,92.0,11764,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1999,2007,Gable,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,0,GLQ,524.0,Unf,0.0,628.0,1152.0,5,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,1999.0,Fin,3.0,671.0,3,3,1,132,57,0,0,0,0,0,Apr,2010,WD ,290000
60_MSC,FV,75.0,9000,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,GLQ,64.0,Unf,0.0,1120.0,1184.0,5,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4,BuiltIn,2007.0,Fin,2.0,550.0,3,3,1,208,364,0,0,0,0,0,Aug,2007,New,303477
20_MSC,RL,68.87899941826643,20062,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,7,7,1977,2001,Hip,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,3,ALQ,1092.0,Unf,0.0,328.0,1420.0,4,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,3,Attchd,1977.0,RFn,2.0,690.0,3,3,1,496,0,0,0,0,0,0,Apr,2010,WD ,270000
50_MSC,RM,81.0,7308,Reg,Lvl,Corner,OldTown,Artery,1Fam,1.5Fin,5,5,1920,1950,Gable,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,0,Rec,360.0,Unf,0.0,576.0,936.0,4,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,4,Detchd,1920.0,Unf,1.0,225.0,2,2,0,0,0,236,0,0,0,0,Jun,2008,WD ,122250
20_MSC,RL,70.0,8750,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Gable,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,0,Rec,172.0,LwQ,483.0,727.0,1382.0,4,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,0,Attchd,1955.0,Unf,1.0,350.0,3,3,1,280,0,0,0,0,0,0,Jul,2009,WD ,153000
20_MSC,RL,70.0,8402,Reg,Lvl,Inside,Mitchel,Feedr,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,ALQ,206.0,Unf,0.0,914.0,1120.0,5,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,0,None,0.0,None,0.0,0.0,0,0,1,0,30,0,0,0,0,0,Dec,2007,New,147000
70_MSC,RL,63.0,4000,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,7,8,1930,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,0,GLQ,246.0,Unf,0.0,285.0,531.0,3,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,1930.0,Unf,1.0,216.0,3,3,1,0,0,0,0,0,0,0,Jun,2007,WD ,148500
160_MSC,RM,32.0,3363,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,976.0,976.0,5,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,3,3,1,0,40,0,0,0,0,0,Apr,2006,WD ,130000
20_MSC,RL,94.0,13615,IR1,HLS,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,3,Unf,0.0,Unf,0.0,1802.0,1802.0,5,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4,Attchd,2006.0,Fin,3.0,843.0,3,3,1,158,105,0,0,0,0,0,Jun,2007,WD ,372000
120_MSC,RL,43.0,3013,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,3,GLQ,16.0,Unf,0.0,1346.0,1362.0,5,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,Fin,2.0,440.0,3,3,1,142,20,0,0,0,0,0,Apr,2006,WD ,213490
20_MSC,RL,44.0,17485,IR2,Lvl,Inside,Edwards,Norm,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,3,GLQ,1346.0,Unf,0.0,162.0,1508.0,5,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,3,Attchd,2009.0,RFn,2.0,572.0,3,3,1,0,0,0,0,0,0,0,Jan,2010,Con,308030
20_MSC,RL,68.87899941826643,23730,IR2,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,1,GLQ,700.0,Unf,0.0,1140.0,1840.0,5,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,0,Attchd,1996.0,Fin,3.0,786.0,3,3,1,0,46,192,0,0,0,0,Sep,2008,WD ,300000
20_MSC,RL,79.0,8910,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,ALQ,655.0,Unf,0.0,0.0,655.0,5,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,2,BuiltIn,1954.0,Fin,2.0,539.0,3,3,1,0,0,192,0,0,0,0,Jul,2006,WD ,159500
160_MSC,RM,24.0,2522,Reg,Lvl,Inside,Edwards,Norm,Twnhs,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,970.0,970.0,5,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,3,3,1,0,40,0,0,0,0,0,Apr,2006,WD ,137500
20_MSC,RL,73.0,8688,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,2,Unf,0.0,Unf,0.0,1616.0,1616.0,5,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2005.0,RFn,3.0,834.0,3,3,1,208,59,0,0,0,0,0,Apr,2006,WD ,232000
30_MSC,RM,68.87899941826643,6291,IR1,Lvl,Inside,IDOTRR,RRNe,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,0,Unf,0.0,Unf,0.0,768.0,768.0,3,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,0,Detchd,1930.0,Unf,2.0,440.0,3,3,0,0,0,84,0,0,0,0,Jul,2008,WD ,93850
30_MSC,RL,68.87899941826643,17529,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,0,Unf,0.0,Unf,0.0,872.0,872.0,2,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,4,Detchd,1924.0,Unf,1.0,322.0,2,2,0,0,0,116,0,0,0,0,Apr,2006,WD ,105000
30_MSC,RM,60.0,6324,IR1,Lvl,Inside,BrkSide,Feedr,1Fam,1Story,4,6,1927,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,Unf,0.0,Unf,0.0,520.0,520.0,2,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,0,Detchd,1920.0,Unf,1.0,240.0,2,3,1,49,0,87,0,0,0,0,May,2008,WD ,68500
90_MSC,RL,80.0,11600,Reg,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,0,Rec,443.0,Unf,0.0,662.0,1105.0,3,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,0,Detchd,1960.0,Unf,2.0,480.0,3,3,1,0,0,0,0,0,0,0,Jan,2010,WD ,154300
50_MSC,RM,50.0,7288,Reg,Lvl,Inside,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,2003,Gable,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,0,Unf,0.0,Unf,0.0,936.0,936.0,5,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,0,None,0.0,None,0.0,0.0,0,0,0,0,0,0,176,0,0,0,Sep,2007,WD ,129850
70_MSC,RM,35.0,4571,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,7,1910,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,BLQ,168.0,Unf,0.0,448.0,616.0,5,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1920.0,Unf,2.0,480.0,2,2,1,280,0,143,0,0,0,0,Jun,2007,WD ,114000
20_MSC,RL,63.0,17423,IR1,Lvl,CulDSac,StoneBr,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,0,GLQ,1904.0,Unf,0.0,312.0,2216.0,5,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,4,Attchd,2009.0,Fin,3.0,1166.0,3,3,1,0,60,0,0,0,0,0,Jul,2009,New,501837
50_MSC,RM,100.0,12665,IR1,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,876.0,876.0,4,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,4,Detchd,1949.0,Unf,3.0,720.0,3,3,1,418,0,194,0,0,0,0,Jun,2008,WD ,153900
20_MSC,RL,60.0,9000,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,ALQ,240.0,Unf,0.0,624.0,864.0,4,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1986.0,Unf,2.0,576.0,3,3,1,200,0,0,0,0,0,0,Jul,2009,WD ,130000
120_MSC,RM,32.0,4500,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,0,GLQ,864.0,Unf,0.0,325.0,1189.0,5,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,0,Attchd,1997.0,RFn,2.0,392.0,3,3,1,0,122,0,0,0,0,0,Apr,2008,WD ,160500
120_MSC,RL,48.0,6373,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,0,GLQ,415.0,Unf,0.0,1251.0,1666.0,5,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,RFn,2.0,575.0,3,3,1,228,75,0,0,0,0,0,Jun,2006,New,310090
20_MSC,RL,67.0,10083,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,GLQ,833.0,Unf,0.0,343.0,1176.0,5,1,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,2003.0,RFn,2.0,555.0,3,3,1,0,41,0,0,0,0,0,Aug,2009,WD ,184900
20_MSC,RL,70.0,13300,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,0,Rec,377.0,Unf,0.0,551.0,928.0,3,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1956.0,Unf,1.0,252.0,3,3,1,261,0,156,0,0,0,0,Jun,2007,WD ,132000
20_MSC,RL,80.0,9600,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,5,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,1,ALQ,553.0,Rec,147.0,588.0,1288.0,3,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,2,Attchd,1969.0,RFn,2.0,502.0,3,3,1,312,11,0,0,0,0,650,Aug,2009,WD ,163000
160_MSC,FV,30.0,3215,Reg,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,2,GLQ,280.0,Unf,0.0,320.0,600.0,5,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,RFn,2.0,480.0,3,3,1,0,172,0,0,0,0,0,Apr,2010,ConLD,155000
80_MSC,RL,68.87899941826643,11104,IR1,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,6,1969,1969,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,GLQ,828.0,Unf,0.0,599.0,1427.0,4,1,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,Typ,0,0,Attchd,1969.0,RFn,2.0,516.0,3,3,1,0,0,0,0,216,0,0,May,2008,WD ,183000
60_MSC,RL,68.87899941826643,15295,IR3,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,1,GLQ,762.0,Unf,0.0,98.0,860.0,5,1,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,Min2,2,3,Attchd,1996.0,RFn,2.0,608.0,3,3,1,225,32,0,0,0,0,0,Jun,2007,WD ,211000
60_MSC,RL,70.0,9109,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,LwQ,36.0,GLQ,596.0,122.0,754.0,5,1,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,1994.0,RFn,2.0,495.0,3,3,1,140,32,0,0,0,0,0,Oct,2009,WD ,184000
90_MSC,RL,64.0,7018,Reg,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,3,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,0,Attchd,1979.0,Unf,2.0,400.0,3,3,1,0,0,0,0,0,0,0,Jun,2009,WD ,118858
80_MSC,RL,68.87899941826643,14112,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,2,GLQ,1014.0,Unf,0.0,138.0,1152.0,3,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,Typ,1,4,Attchd,1964.0,RFn,2.0,484.0,3,3,1,227,0,0,0,0,0,0,Apr,2010,WD ,180500
120_MSC,FV,80.0,3523,IR1,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,0,GLQ,60.0,Unf,0.0,1081.0,1141.0,5,1,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,2006.0,Fin,2.0,484.0,3,3,1,0,60,0,0,0,0,0,Feb,2007,New,166000
80_MSC,RL,88.0,15312,Reg,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,2,BLQ,588.0,Unf,0.0,550.0,1138.0,5,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,1,3,Attchd,1960.0,RFn,2.0,480.0,3,3,1,0,0,0,0,140,0,0,Mar,2009,COD,148000
20_MSC,RL,74.0,7450,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Rec,438.0,LwQ,206.0,250.0,894.0,4,1,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,Min1,1,4,Detchd,1966.0,Unf,2.0,396.0,3,3,1,0,72,0,0,0,0,0,Jan,2007,WD ,124000
120_MSC,RL,60.0,7313,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,0,GLQ,1153.0,Unf,0.0,408.0,1561.0,5,1,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2005.0,Fin,2.0,556.0,3,3,1,203,47,0,0,0,0,0,Aug,2007,WD ,277500
60_MSC,RL,83.0,10019,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Hip,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,0,ALQ,527.0,Unf,0.0,815.0,1342.0,5,1,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,Typ,1,5,Attchd,1995.0,RFn,3.0,725.0,3,3,1,307,169,168,0,0,0,0,Jun,2006,WD ,350000
20_MSC,RL,53.0,15401,IR1,HLS,CulDSac,StoneBr,Norm,1Fam,1Story,9,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,3,GLQ,1337.0,Unf,0.0,547.0,1884.0,5,1,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,Typ,1,4,Attchd,2004.0,Fin,3.0,670.0,3,3,1,214,76,0,0,0,0,0,Sep,2008,WD ,387000
30_MSC,RL,58.0,9098,IR1,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,ALQ,348.0,Unf,0.0,180.0,528.0,5,1,SBrkr,605,0,0,605,1.0,0.0,1,0,2,1,3,5,Typ,0,0,None,0.0,None,0.0,0.0,0,0,0,0,0,144,0,0,0,0,Jul,2007,WD ,86000
20_MSC,RL,103.0,16280,Reg,Lvl,Inside,Veenker,Norm,1Fam,1Story,8,9,1976,2007,Gable,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,1,GLQ,1044.0,Rec,382.0,0.0,1426.0,5,1,SBrkr,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,Typ,1,4,Attchd,1976.0,RFn,2.0,550.0,3,3,1,280,90,0,0,0,0,0,May,2008,WD ,290000
30_MSC,C (all),72.0,9392,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,3,3,1900,1950,Mansard,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,0,Unf,0.0,Unf,0.0,245.0,245.0,3,0,SBrkr,797,0,0,797,0.0,0.0,1,0,2,1,3,5,Typ,0,0,None,0.0,None,0.0,0.0,0,0,0,0,36,94,0,0,0,0,Sep,2009,WD ,44000
60_MSC,RL,71.0,12209,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,0,ALQ,690.0,Unf,0.0,114.0,804.0,5,1,SBrkr,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,2001.0,Fin,2.0,560.0,3,3,1,125,192,0,0,0,0,0,Jun,2009,WD ,215000
190_MSC,RL,79.0,13110,IR1,Lvl,Corner,NWAmes,RRAn,2fmCon,1Story,5,6,1972,1972,Gable,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,0,GLQ,962.0,Unf,0.0,191.0,1153.0,5,1,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,Typ,0,0,Attchd,1972.0,Fin,2.0,501.0,3,3,1,140,153,0,0,0,0,0,Jul,2006,WD ,146500
160_MSC,FV,68.87899941826643,2651,Reg,Lvl,FR2,Somerst,Norm,Twnhs,2Story,7,5,2000,2000,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,GLQ,641.0,Unf,0.0,32.0,673.0,5,1,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Detchd,2000.0,Unf,2.0,490.0,3,3,1,153,50,0,0,0,0,0,Apr,2006,WD ,165000
50_MSC,RM,60.0,8520,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,0,Rec,168.0,LwQ,546.0,0.0,714.0,3,0,SBrkr,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,Typ,1,4,Detchd,1916.0,Unf,1.0,216.0,3,3,1,88,15,0,0,0,0,0,Aug,2007,CWD,136000
20_MSC,RL,68.87899941826643,39384,IR1,Low,CulDSac,NAmes,Norm,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,3,ALQ,1110.0,Unf,0.0,595.0,1705.0,5,1,SBrkr,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,Min1,2,4,Attchd,1957.0,Unf,2.0,550.0,3,3,1,0,189,0,0,0,0,0,Oct,2006,WD ,252000
160_MSC,RL,36.0,2628,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,0,Unf,0.0,Unf,0.0,764.0,764.0,5,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,0,BuiltIn,2003.0,RFn,2.0,474.0,3,3,1,0,27,0,0,0,0,0,Jun,2010,WD ,175500
70_MSC,RM,57.0,6406,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,ALQ,421.0,Unf,0.0,269.0,690.0,3,1,FuseA,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,Typ,1,4,Detchd,1939.0,Unf,2.0,400.0,3,3,1,0,36,0,0,182,0,0,Oct,2009,WD ,150000
20_MSC,RL,68.87899941826643,12342,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,978.0,978.0,3,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,Min1,1,3,Attchd,1960.0,RFn,1.0,286.0,3,3,1,0,0,36,0,0,0,600,Aug,2007,WD ,139900
50_MSC,RM,52.0,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,0,Unf,0.0,Unf,0.0,1078.0,1078.0,3,1,SBrkr,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,Typ,1,4,Detchd,1930.0,Unf,2.0,360.0,3,3,0,0,0,0,0,0,0,0,Jun,2008,WD ,162900
20_MSC,RL,87.0,10000,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,0,Unf,0.0,Unf,0.0,1116.0,1116.0,3,1,SBrkr,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,Typ,0,0,Attchd,1962.0,Unf,2.0,440.0,3,3,1,0,0,0,0,385,0,0,Feb,2010,WD ,160000
20_MSC,RL,68.87899941826643,9000,Reg,Lvl,Corner,Sawyer,Norm,1Fam,1Story,2,2,1947,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,2,0,SBrkr,660,0,0,660,0.0,0.0,1,0,2,1,2,5,Min2,0,0,None,0.0,None,0.0,0.0,0,0,0,0,0,100,0,0,0,0,Jun,2009,WD ,63900
20_MSC,RL,80.0,11088,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,0,ALQ,832.0,Unf,0.0,308.0,1140.0,4,1,SBrkr,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,Typ,1,3,Attchd,1978.0,Fin,2.0,479.0,3,3,1,0,0,0,0,0,0,0,May,2009,WD ,184000
